solicitation_number,title,agency,docname,document_token,attempted_url,resolved_url,downloaded,parsed,parse_elapsed_s,parse_error,extracted_text_len,sha256,bytes,pdf_path,http_status,content_type,stage,ok
DCKA-2021-B-0009,ITS Systems Maintenance,DDOT,DCKA-2021-B-0009_Att1.pdf,RENLQS0yMDIxLUItMDAwOcKme0UwMTEyQjg1LTAwMDAtQzAxMy05ODkyLTVDRkREMjREMjg3NX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDAwOcKme0UwMTEyQjg1LTAwMDAtQzAxMy05ODkyLTVDRkREMjREMjg3NX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDAwOcKme0UwMTEyQjg1LTAwMDAtQzAxMy05ODkyLTVDRkREMjREMjg3NX0=,True,False,9.21,parse_timeout>8.0s,0.0,c3c464dc2e295205d547e721fa5182a92dbacd7a4b2447319cd27d020225a4f4,2643333.0,data\raw\dc_pass_docs\DCKA-2021-B-0009_Att1.pdf,,,,
DCKA-2021-B-0009,ITS Systems Maintenance,DDOT,DCKA-2021-B-0009_Amd2.pdf,RENLQS0yMDIxLUItMDAwOcKme0UwN0NDNTg1LTAwMDAtQ0MxQy05QTgxLTMzN0ExMEUzNjgzRn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDAwOcKme0UwN0NDNTg1LTAwMDAtQ0MxQy05QTgxLTMzN0ExMEUzNjgzRn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDAwOcKme0UwN0NDNTg1LTAwMDAtQ0MxQy05QTgxLTMzN0ExMEUzNjgzRn0=,True,False,9.212,parse_timeout>8.0s,0.0,dfc89701e41404cd1a3090f25735c357a9a564f44aa624a830449f557a2eb094,152515.0,data\raw\dc_pass_docs\DCKA-2021-B-0009_Amd2.pdf,,,,
PCSB-2023-03,The DC Public Charter School Board has issued a request for proposals for Office Furniture (Solicitation PCSB-2023-03).,DCPCSB,PCSB-2023-03_Att1.pdf,UENTQi0yMDIzLTAzwqZ7ODAzNDcwOEEtMDAwMC1DMDE0LUIxQzEtMzZGNEJCQjg0NjI4fQ==,https://contracts.ocp.dc.gov/solicitations/attachments/UENTQi0yMDIzLTAzwqZ7ODAzNDcwOEEtMDAwMC1DMDE0LUIxQzEtMzZGNEJCQjg0NjI4fQ==,https://contracts.ocp.dc.gov/solicitations/attachments/UENTQi0yMDIzLTAzwqZ7ODAzNDcwOEEtMDAwMC1DMDE0LUIxQzEtMzZGNEJCQjg0NjI4fQ==,True,False,9.23,parse_timeout>8.0s,0.0,2e44e524241d2c13256cc09af2d8668bef4015da8ccb14acf40194b0b3dc9774,384579.0,data\raw\dc_pass_docs\PCSB-2023-03_Att1.pdf,,,,
PCSB-2023-03,The DC Public Charter School Board has issued a request for proposals for Office Furniture (Solicitation PCSB-2023-03).,DCPCSB,PCSB-2023-03_Att1.docx,UENTQi0yMDIzLTAzwqZ7ODA2MDE4OEEtMDAwMC1DNjFFLUI0MkItNjREQUFEREE1MDNEfQ==,https://contracts.ocp.dc.gov/solicitations/attachments/UENTQi0yMDIzLTAzwqZ7ODA2MDE4OEEtMDAwMC1DNjFFLUI0MkItNjREQUFEREE1MDNEfQ==,https://contracts.ocp.dc.gov/solicitations/attachments/UENTQi0yMDIzLTAzwqZ7ODA2MDE4OEEtMDAwMC1DNjFFLUI0MkItNjREQUFEREE1MDNEfQ==,False,,,,,,,,200.0,application/vnd.openxmlformats-officedocument.wordprocessingml.document,,
DCEB-2023-R-0008,Sports Study,DMPED,DCEB-2023-R-0008_Att3.pdf,RENFQi0yMDIzLVItMDAwOMKmezMwODhCQzg5LTAwMDAtQzgxQi1CRDI2LThBMjM5MTBEMzJFRX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwOMKmezMwODhCQzg5LTAwMDAtQzgxQi1CRDI2LThBMjM5MTBEMzJFRX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwOMKmezMwODhCQzg5LTAwMDAtQzgxQi1CRDI2LThBMjM5MTBEMzJFRX0=,True,True,1.363,,3605.0,aa5e83c6e430ef0d038fd9604725fefc86adb158db96ed40739f4839700b3b39,23576.0,data\raw\dc_pass_docs\DCEB-2023-R-0008_Att3.pdf,,,,
DCEB-2023-R-0008,Sports Study,DMPED,DCEB-2023-R-0008_Att2.pdf,RENFQi0yMDIzLVItMDAwOMKme0QwODZCQzg5LTAwMDAtQzExNS04MEM2LUVFNDUwNEM2QzE4N30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwOMKme0QwODZCQzg5LTAwMDAtQzExNS04MEM2LUVFNDUwNEM2QzE4N30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwOMKme0QwODZCQzg5LTAwMDAtQzExNS04MEM2LUVFNDUwNEM2QzE4N30=,True,False,9.205,parse_timeout>8.0s,0.0,abea1483fe4709beabc000a50390b97119ff86483bf3c42cfc6f47e7f124a9d6,101746.0,data\raw\dc_pass_docs\DCEB-2023-R-0008_Att2.pdf,,,,
DCEB-2023-R-0008,Sports Study,DMPED,DCEB-2023-R-0008_Amd1.pdf,RENFQi0yMDIzLVItMDAwOMKme0QwNUYxODhBLTAwMDAtQzIxQS1BOEM1LTU1QTFEODBFRTFBMn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwOMKme0QwNUYxODhBLTAwMDAtQzIxQS1BOEM1LTU1QTFEODBFRTFBMn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwOMKme0QwNUYxODhBLTAwMDAtQzIxQS1BOEM1LTU1QTFEODBFRTFBMn0=,True,True,1.506,,6966.0,00d173eb659edf33b84834849205caa66a5f6f8f4e77f436c3e5a670d8a920ca,173691.0,data\raw\dc_pass_docs\DCEB-2023-R-0008_Amd1.pdf,,,,
DCEB-2023-R-0008,Sports Study,DMPED,DCEB-2023-R-0008_Amd2.pdf,RENFQi0yMDIzLVItMDAwOMKmezYwMUY0QzhBLTAwMDAtQzYxRS1BNDgyLTIwN0EwRURFMTAyQ30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwOMKmezYwMUY0QzhBLTAwMDAtQzYxRS1BNDgyLTIwN0EwRURFMTAyQ30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwOMKmezYwMUY0QzhBLTAwMDAtQzYxRS1BNDgyLTIwN0EwRURFMTAyQ30=,True,True,1.421,,4643.0,5702aa57996e1a92040407a0df7ec08ac197cb79985dee949883939e2dd22f5f,162882.0,data\raw\dc_pass_docs\DCEB-2023-R-0008_Amd2.pdf,,,,
DCEB-2023-R-0008,Sports Study,DMPED,DCEB-2023-R-0008_Att1.pdf,RENFQi0yMDIzLVItMDAwOMKmezIwODZCQzg5LTAwMDAtQzIxRi04MjkyLUZGRjI1MTdDOEIzOH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwOMKmezIwODZCQzg5LTAwMDAtQzIxRi04MjkyLUZGRjI1MTdDOEIzOH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwOMKmezIwODZCQzg5LTAwMDAtQzIxRi04MjkyLUZGRjI1MTdDOEIzOH0=,True,False,9.185,parse_timeout>8.0s,0.0,48a3f6e514e311a8c0721983a69011589a90080392e83b510226ccde81fef8a6,461996.0,data\raw\dc_pass_docs\DCEB-2023-R-0008_Att1.pdf,,,,
DCEB-2023-R-0006,DC Small Business Census,DMPED,DCEB-2023-R-0006_Amd1.pdf,RENFQi0yMDIzLVItMDAwNsKmezEwMjA0QzhBLTAwMDAtQ0UxQS05RTkzLUM0RjAyRDJBNDY3RX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwNsKmezEwMjA0QzhBLTAwMDAtQ0UxQS05RTkzLUM0RjAyRDJBNDY3RX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwNsKmezEwMjA0QzhBLTAwMDAtQ0UxQS05RTkzLUM0RjAyRDJBNDY3RX0=,True,True,1.408,,3803.0,5995fb6845cf638cddd509136d1d90cb97d7c0be29e797332acd616dcd194ea4,120731.0,data\raw\dc_pass_docs\DCEB-2023-R-0006_Amd1.pdf,,,,
DCEB-2023-R-0006,DC Small Business Census,DMPED,DCEB-2023-R-0006_Amd2.pdf,RENFQi0yMDIzLVItMDAwNsKmezAwREE1MDhBLTAwMDAtQzQxMS1BODA0LTk3MkRBQTMyREM4OX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwNsKmezAwREE1MDhBLTAwMDAtQzQxMS1BODA0LTk3MkRBQTMyREM4OX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwNsKmezAwREE1MDhBLTAwMDAtQzQxMS1BODA0LTk3MkRBQTMyREM4OX0=,True,True,1.364,,4387.0,7c2e29127c965d060de871316fa86dfed9975384226dc5f33a8cbf28c391e4ea,88417.0,data\raw\dc_pass_docs\DCEB-2023-R-0006_Amd2.pdf,,,,
DCEB-2023-R-0006,DC Small Business Census,DMPED,DCEB-2023-R-0006_Att1.pdf,RENFQi0yMDIzLVItMDAwNsKme0IwNUMxODhBLTAwMDAtQ0YxNy1BNDE1LTBCNEEzN0UzQjc5M30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwNsKme0IwNUMxODhBLTAwMDAtQ0YxNy1BNDE1LTBCNEEzN0UzQjc5M30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwNsKme0IwNUMxODhBLTAwMDAtQ0YxNy1BNDE1LTBCNEEzN0UzQjc5M30=,True,False,9.241,parse_timeout>8.0s,0.0,df5b5971b1269f55547f672d6aadf85fdb4977a017719ecb6288f9f712412fda,451233.0,data\raw\dc_pass_docs\DCEB-2023-R-0006_Att1.pdf,,,,
DCEB-2023-R-0006,DC Small Business Census,DMPED,DCEB-2023-R-0006_Att2.pdf,RENFQi0yMDIzLVItMDAwNsKme0MwNUQxODhBLTAwMDAtQzExMy1BQkIxLUJDMzcwREJBMDgwMH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwNsKme0MwNUQxODhBLTAwMDAtQzExMy1BQkIxLUJDMzcwREJBMDgwMH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwNsKme0MwNUQxODhBLTAwMDAtQzExMy1BQkIxLUJDMzcwREJBMDgwMH0=,True,False,9.348,parse_timeout>8.0s,0.0,abea1483fe4709beabc000a50390b97119ff86483bf3c42cfc6f47e7f124a9d6,101746.0,data\raw\dc_pass_docs\DCEB-2023-R-0006_Att2.pdf,,,,
DCEB-2023-R-0006,DC Small Business Census,DMPED,DCEB-2023-R-0006_Att3.pdf,RENFQi0yMDIzLVItMDAwNsKmezkwNUUxODhBLTAwMDAtQzcxRS05RUU1LUU5ODhDMUQ4NUFFMn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwNsKmezkwNUUxODhBLTAwMDAtQzcxRS05RUU1LUU5ODhDMUQ4NUFFMn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIzLVItMDAwNsKmezkwNUUxODhBLTAwMDAtQzcxRS05RUU1LUU5ODhDMUQ4NUFFMn0=,True,True,1.354,,3605.0,aa5e83c6e430ef0d038fd9604725fefc86adb158db96ed40739f4839700b3b39,23576.0,data\raw\dc_pass_docs\DCEB-2023-R-0006_Att3.pdf,,,,
DCKA-2021-R-0031,Research Management Support,DDOT,DCKA-2021-R-0031_Amd1.pdf,RENLQS0yMDIxLVItMDAzMcKmezMwNzlBRDc4LTAwMDAtQ0YxMC1BMkUyLUE1QUUxODlDNkQ3RH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLVItMDAzMcKmezMwNzlBRDc4LTAwMDAtQ0YxMC1BMkUyLUE1QUUxODlDNkQ3RH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLVItMDAzMcKmezMwNzlBRDc4LTAwMDAtQ0YxMC1BMkUyLUE1QUUxODlDNkQ3RH0=,True,True,1.447,,4620.0,aa262eb00359f70f11706c0431ec855be8a0428b164f15a6e729fed39de626b1,178515.0,data\raw\dc_pass_docs\DCKA-2021-R-0031_Amd1.pdf,,,,
DCKA-2020-B-0013,Guardrail and Attenuator Upgrade and Replacement,DDOT,DCKA-2020-B-0013_Att1.pdf,RENLQS0yMDIwLUItMDAxM8KmezUwNkFEQTc3LTAwMDAtQzYxRi04QzZGLURGOTRDRERCQkQ1Rn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIwLUItMDAxM8KmezUwNkFEQTc3LTAwMDAtQzYxRi04QzZGLURGOTRDRERCQkQ1Rn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIwLUItMDAxM8KmezUwNkFEQTc3LTAwMDAtQzYxRi04QzZGLURGOTRDRERCQkQ1Rn0=,True,False,,skipped_oversize>10MB,0.0,,18222211.0,,,,,
DCKA-2020-B-0013,Guardrail and Attenuator Upgrade and Replacement,DDOT,DCKA-2020-B-0013_Amd2.pdf,RENLQS0yMDIwLUItMDAxM8KmezEwNzdBRDc4LTAwMDAtQ0MxNy1CMjFCLTkyRTlBNThDRDBEOX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIwLUItMDAxM8KmezEwNzdBRDc4LTAwMDAtQ0MxNy1CMjFCLTkyRTlBNThDRDBEOX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIwLUItMDAxM8KmezEwNzdBRDc4LTAwMDAtQ0MxNy1CMjFCLTkyRTlBNThDRDBEOX0=,True,True,1.395,,3619.0,08b3fff3487bcda2ae6f2bb2af0033d7bf5e0a963044349c8f00291beccf62a0,177613.0,data\raw\dc_pass_docs\DCKA-2020-B-0013_Amd2.pdf,,,,
DCKA-2021-B-0053,THERMOPLASTIC PAVEMENT CITYWIDE PROJECT,DDOT,DCKA-2021-B-0053_Amd1.pdf,RENLQS0yMDIxLUItMDA1M8KmezUwNjhBQjc5LTAwMDAtQ0MxOC1CRDBDLTREREExMUYxNkEwOX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA1M8KmezUwNjhBQjc5LTAwMDAtQ0MxOC1CRDBDLTREREExMUYxNkEwOX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA1M8KmezUwNjhBQjc5LTAwMDAtQ0MxOC1CRDBDLTREREExMUYxNkEwOX0=,True,True,1.389,,3502.0,78a6a757e3e0f7908ac92df874ecf1388372f322e3fb131504fdd0ab8b4b70fb,210473.0,data\raw\dc_pass_docs\DCKA-2021-B-0053_Amd1.pdf,,,,
DCKA-2021-B-0053,THERMOPLASTIC PAVEMENT CITYWIDE PROJECT,DDOT,DCKA-2021-B-0053_Amd3.pdf,RENLQS0yMDIxLUItMDA1M8Kme0MwRjE1MjdBLTAwMDAtQzIxQy1CQTY1LTlDNzYwMDVGN0FBRn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA1M8Kme0MwRjE1MjdBLTAwMDAtQzIxQy1CQTY1LTlDNzYwMDVGN0FBRn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA1M8Kme0MwRjE1MjdBLTAwMDAtQzIxQy1CQTY1LTlDNzYwMDVGN0FBRn0=,True,True,1.465,,5157.0,befda66085a01b5f7700e387e9a396f9606a9ddd6ac41644178efed8d5cf2681,269533.0,data\raw\dc_pass_docs\DCKA-2021-B-0053_Amd3.pdf,,,,
DCKA-2021-B-0053,THERMOPLASTIC PAVEMENT CITYWIDE PROJECT,DDOT,DCKA-2021-B-0053_Amd4.pdf,RENLQS0yMDIxLUItMDA1M8KmezkwMUU3QzdBLTAwMDAtQzcxNC1BNTkwLTA2MTUwOTI2MkNDRH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA1M8KmezkwMUU3QzdBLTAwMDAtQzcxNC1BNTkwLTA2MTUwOTI2MkNDRH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA1M8KmezkwMUU3QzdBLTAwMDAtQzcxNC1BNTkwLTA2MTUwOTI2MkNDRH0=,True,True,1.417,,3971.0,4388ef3501fb9cc24e83607026ae3b29792747e7ba9e34ffcddc8ac3b15bcb35,233756.0,data\raw\dc_pass_docs\DCKA-2021-B-0053_Amd4.pdf,,,,
DCKA-2021-B-0053,THERMOPLASTIC PAVEMENT CITYWIDE PROJECT,DDOT,DCKA-2021-B-0053_Att2.pdf,RENLQS0yMDIxLUItMDA1M8KmezAwRjE1MjdBLTAwMDAtQzgxMy1BRjJDLUM5ODNCMDVERkNFNX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA1M8KmezAwRjE1MjdBLTAwMDAtQzgxMy1BRjJDLUM5ODNCMDVERkNFNX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA1M8KmezAwRjE1MjdBLTAwMDAtQzgxMy1BRjJDLUM5ODNCMDVERkNFNX0=,True,False,9.205,parse_timeout>8.0s,0.0,f4bb5f32fac04952362ae5ba2af8af48eb609894ca1fd5c94dd65dcd8dc24e28,641692.0,data\raw\dc_pass_docs\DCKA-2021-B-0053_Att2.pdf,,,,
DCKA-2021-B-0053,THERMOPLASTIC PAVEMENT CITYWIDE PROJECT,DDOT,DCKA-2021-B-0053_Amd2.pdf,RENLQS0yMDIxLUItMDA1M8Kme0EwNjYzOTdBLTAwMDAtQzMxNC04RUJCLTkzMEE5QzMxQjJDMH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA1M8Kme0EwNjYzOTdBLTAwMDAtQzMxNC04RUJCLTkzMEE5QzMxQjJDMH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA1M8Kme0EwNjYzOTdBLTAwMDAtQzMxNC04RUJCLTkzMEE5QzMxQjJDMH0=,True,False,9.196,parse_timeout>8.0s,0.0,4a61d6d84b6199c55a7c32a2d346cb089047318c9eafe6c6ac956de1cf787fda,471816.0,data\raw\dc_pass_docs\DCKA-2021-B-0053_Amd2.pdf,,,,
DCKA-2021-B-0053,THERMOPLASTIC PAVEMENT CITYWIDE PROJECT,DDOT,DCKA-2021-B-0053_Att1.pdf,RENLQS0yMDIxLUItMDA1M8KmezYwRjE1MjdBLTAwMDAtQzYxOC05QjQ3LTgzMDc3NzUyRTcyN30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA1M8KmezYwRjE1MjdBLTAwMDAtQzYxOC05QjQ3LTgzMDc3NzUyRTcyN30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA1M8KmezYwRjE1MjdBLTAwMDAtQzYxOC05QjQ3LTgzMDc3NzUyRTcyN30=,True,False,9.19,parse_timeout>8.0s,0.0,fdbbdc19ed299bfe2550623262aab16f7b3b1305e6eaa1accd2904454bc43a75,1518575.0,data\raw\dc_pass_docs\DCKA-2021-B-0053_Att1.pdf,,,,
DCEB-2021-B-1002,DC Stay Outreach Marketing,DMPED,DCEB-2021-B-1002_Amd1.pdf,RENFQi0yMDIxLUItMTAwMsKme0EwOTkxNjdBLTAwMDAtQzgxQS05NDYxLTdBMUI1MTc1MUYxQX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIxLUItMTAwMsKme0EwOTkxNjdBLTAwMDAtQzgxQS05NDYxLTdBMUI1MTc1MUYxQX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIxLUItMTAwMsKme0EwOTkxNjdBLTAwMDAtQzgxQS05NDYxLTdBMUI1MTc1MUYxQX0=,True,False,9.18,parse_timeout>8.0s,0.0,2c116a84a19bfb41e8a18250645d0f5fbba95f9ff5afce838856152cf875eaf6,156845.0,data\raw\dc_pass_docs\DCEB-2021-B-1002_Amd1.pdf,,,,
DCEB-2021-B-1002,DC Stay Outreach Marketing,DMPED,DCEB-2021-B-1002_Att1.pdf,RENFQi0yMDIxLUItMTAwMsKmezkwRThDQzc5LTAwMDAtQzQxMC04ODQ4LUQwNTg0NEZENjcyNX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIxLUItMTAwMsKmezkwRThDQzc5LTAwMDAtQzQxMC04ODQ4LUQwNTg0NEZENjcyNX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIxLUItMTAwMsKmezkwRThDQzc5LTAwMDAtQzQxMC04ODQ4LUQwNTg0NEZENjcyNX0=,True,False,9.318,parse_timeout>8.0s,0.0,5af18ccae54ee2cae036ff8787a10936cace5e4b27a33f6fbcdbe833ec9daa13,315843.0,data\raw\dc_pass_docs\DCEB-2021-B-1002_Att1.pdf,,,,
DCKA-2021-I-0049,Emerging Technology Solutions for Pedestrian and Cyclist Safety in Intersections,DDOT,DCKA-2021-I-0049_Amd1.pdf,RENLQS0yMDIxLUktMDA0OcKmezEwRThDQzc5LTAwMDAtQ0UxQi1CNTIwLUJGOEMyNTk1QzBGNH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUktMDA0OcKmezEwRThDQzc5LTAwMDAtQ0UxQi1CNTIwLUJGOEMyNTk1QzBGNH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUktMDA0OcKmezEwRThDQzc5LTAwMDAtQ0UxQi1CNTIwLUJGOEMyNTk1QzBGNH0=,True,True,1.794,,3849.0,412f5634bc19c5ac810afc354adcfcb16da66d400c587f82dc4599ab7d068ce4,208507.0,data\raw\dc_pass_docs\DCKA-2021-I-0049_Amd1.pdf,,,,
DCKA-2021-I-0049,Emerging Technology Solutions for Pedestrian and Cyclist Safety in Intersections,DDOT,DCKA-2021-I-0049_Att1.pdf,RENLQS0yMDIxLUktMDA0OcKmezIwODU3QTc5LTAwMDAtQ0ExOC04OTgwLUZGRDJDREQ0M0ExMH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUktMDA0OcKmezIwODU3QTc5LTAwMDAtQ0ExOC04OTgwLUZGRDJDREQ0M0ExMH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUktMDA0OcKmezIwODU3QTc5LTAwMDAtQ0ExOC04OTgwLUZGRDJDREQ0M0ExMH0=,True,False,9.381,parse_timeout>8.0s,0.0,2f9b277d2367d26f7402c5caf0f8cf3e3401a803659b2b7b4d7a8eec570473ea,220586.0,data\raw\dc_pass_docs\DCKA-2021-I-0049_Att1.pdf,,,,
DCKA-2021-I-0049,Emerging Technology Solutions for Pedestrian and Cyclist Safety in Intersections,DDOT,DCKA-2021-I-0049_Amd2.pdf,RENLQS0yMDIxLUktMDA0OcKmezEwOTkxNjdBLTAwMDAtQ0ExMy05MkRCLUE5QTFCM0RCMDdGNX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUktMDA0OcKmezEwOTkxNjdBLTAwMDAtQ0ExMy05MkRCLUE5QTFCM0RCMDdGNX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUktMDA0OcKmezEwOTkxNjdBLTAwMDAtQ0ExMy05MkRCLUE5QTFCM0RCMDdGNX0=,True,False,9.468,parse_timeout>8.0s,0.0,6e057bf5699669b14c4c233b2b9c92c90a3e3379595371c6832985fb66919bf7,285940.0,data\raw\dc_pass_docs\DCKA-2021-I-0049_Amd2.pdf,,,,
DCKA-2022-Q-0023,BLM Plaza Phase II,OCTO,DCKA-2022-Q-0023_Att1.pdf,RENLQS0yMDIyLVEtMDAyM8Kme0EwMTNCMDg4LTAwMDAtQzcxNC1CNkEwLTY4MDE2QTQwNzBCM30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVEtMDAyM8Kme0EwMTNCMDg4LTAwMDAtQzcxNC1CNkEwLTY4MDE2QTQwNzBCM30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVEtMDAyM8Kme0EwMTNCMDg4LTAwMDAtQzcxNC1CNkEwLTY4MDE2QTQwNzBCM30=,True,True,1.546,,749.0,6a11a9d657c76208e53ae47070de7567b0214aadb80321463f50da4373fb8618,162310.0,data\raw\dc_pass_docs\DCKA-2022-Q-0023_Att1.pdf,,,,
DCKA-2022-Q-0023,BLM Plaza Phase II,OCTO,DCKA-2022-Q-0023_Amd2.pdf,RENLQS0yMDIyLVEtMDAyM8KmezEwRDEyMTdGLTAwMDAtQzYxMC05NkI0LUVBREI2NEUwMjBFQn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVEtMDAyM8KmezEwRDEyMTdGLTAwMDAtQzYxMC05NkI0LUVBREI2NEUwMjBFQn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVEtMDAyM8KmezEwRDEyMTdGLTAwMDAtQzYxMC05NkI0LUVBREI2NEUwMjBFQn0=,True,False,1.767,cryptography>=3.1 is required for AES algorithm,0.0,b41be7584fc8b288bfa6fd3cd8502f096a11f8da8b835976d33b1c0cb1f1336e,560066.0,data\raw\dc_pass_docs\DCKA-2022-Q-0023_Amd2.pdf,,,,
DCEB-2022-I-0002,Request for Information (RFI)  Local Food Purchasing Assistance (LFPA),DMPED,DCEB-2022-I-0002_Att2.pdf,RENFQi0yMDIyLUktMDAwMsKmezIwREU0NTdGLTAwMDAtQzYxQS05RkVDLTBDMTIwNTA4MkRCNn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIyLUktMDAwMsKmezIwREU0NTdGLTAwMDAtQzYxQS05RkVDLTBDMTIwNTA4MkRCNn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIyLUktMDAwMsKmezIwREU0NTdGLTAwMDAtQzYxQS05RkVDLTBDMTIwNTA4MkRCNn0=,True,True,1.918,,4302.0,c242c242389607b26e80840cb23693aa8ad72933d0f196e3efd8854eb1e26eec,135314.0,data\raw\dc_pass_docs\DCEB-2022-I-0002_Att2.pdf,,,,
DCEB-2022-I-0002,Request for Information (RFI)  Local Food Purchasing Assistance (LFPA),DMPED,DCEB-2022-I-0002_Att1.pdf,RENFQi0yMDIyLUktMDAwMsKme0EwRDAyMTdGLTAwMDAtQ0UxQi04ODMzLURDMEEwOEYxQjYyRn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIyLUktMDAwMsKme0EwRDAyMTdGLTAwMDAtQ0UxQi04ODMzLURDMEEwOEYxQjYyRn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIyLUktMDAwMsKme0EwRDAyMTdGLTAwMDAtQ0UxQi04ODMzLURDMEEwOEYxQjYyRn0=,True,False,9.943,parse_timeout>8.0s,0.0,dd83b9d31e2ec8b2f84e0bff6f2c4f6f9b7cb6198e5078a396b06da44b35fb93,240179.0,data\raw\dc_pass_docs\DCEB-2022-I-0002_Att1.pdf,,,,
